Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,maintinence,,,,,,1600,65,4.60,0.01,1650000000,Informational,"Instant Answer, Knowledge Panel, Site Links, Video, Related Searches, AI Overview","0.27,0.52,0.52,0.36,0.36,0.16,0.44,0.27,0.52,0.52,0.20,0.27",20,,
us,materials management,,,,,,1600,33,5.49,0.08,987000000,Informational,"AI Overview, Knowledge Panel, Site Links, Video, Related Searches","0.54,0.54,0.54,0.66,0.79,0.66,0.66,0.66,0.54,0.66,0.54,0.66",20,,
us,mtbf meaning,,,,,,1600,42,0.12,0.00,2630000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos, AI Overview","0.36,0.36,0.27,0.36,0.44,0.44,0.52,1.00,0.36,0.36,0.27,0.27",20,,
us,oee definition,,,,,,1600,43,0.76,0.04,913000,Informational,"AI Overview, Image Pack, Site Links, Video, People Also Ask, Related Searches","0.54,0.54,0.66,1.00,0.79,0.79,0.79,0.66,0.54,0.79,0.41,0.79",20,,
us,oee manufacturing,,,,,,1600,43,3.77,0.29,4330000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel, Site Links, Video, Video Carousel","0.52,0.84,0.52,0.84,0.84,0.84,0.68,1.00,0.84,1.00,1.00,1.00",20,,
us,omni tracking,,,,,,1600,16,5.20,0.06,94800000,Navigational,"Video, Related Searches, Site Links","0.54,0.79,0.66,0.54,0.66,0.54,0.79,0.66,0.66,0.54,1.00,0.54",20,,
us,on time delivery,,,,,,1600,42,1.91,0.06,4220000000,"Navigational, Commercial","Local Pack, Site Links, Video, Related Searches","0.79,0.66,0.79,0.79,0.66,0.66,0.66,0.79,0.79,0.54,0.66,0.41",20,,
us,otd means,,,,,,1600,19,0.00,0.00,3930000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Image","0.35,0.12,0.19,0.12,0.12,0.23,0.05,0.23,0.44,0.10,0.23,0.08",20,,
us,power bi first pass yield,,,,,,1600,24,0.00,0.00,7940000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview",1.00,20,,
us,probabilistic risk assessment,,,,,,1600,31,1.77,0.01,22800000,Informational,"Video, Featured Snippet, People Also Ask, Related Searches","0.01,0.07,0.04,0.08,0.03,0.00,0.01,0.08,0.05,0.01,0.02,0.04",80,,
us,qc meaning,,,,,,1900,46,0.00,0.00,268000000,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video, People Also Ask","0.66,0.79,1.00,0.79,0.79,0.66,0.54,0.79,0.66,0.54,0.79,0.54",20,,
us,quality control definition,,,,,,1600,50,0.61,0.00,709000000,Informational,"Video, Related Searches, See Results About, AI Overview, Instant Answer, Site Links","0.54,0.54,0.66,0.79,0.79,0.54,0.41,0.41,0.66,1.00,1.00,0.79",20,,
us,quality control meaning,,,,,,1600,50,0.61,0.00,1310000000,Informational,"Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.54,0.79,0.36,0.66,0.79,0.54,0.41,0.41,0.79,0.79,0.66,0.54",20,,
us,rca root cause analysis,,,,,,1600,58,1.30,0.10,3750000,Informational,"Video, People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel, Site Links","0.16,0.07,0.07,0.03,0.02,0.03,0.07,0.13,0.13,0.05,0.19,0.05",20,,
us,scheduled maintenance,,,,,,1600,18,20.00,0.15,274000000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview","0.30,0.54,0.41,0.54,0.54,0.54,0.79,0.54,1.00,0.79,0.79,1.00",75,,
us,scrap as a percent of sales kpi,,,,,,1600,21,0.00,0.00,37000,Informational,"People Also Ask, Related Searches, Adwords Bottom","1.00,0.00",90,,
us,stock turnover ratio,,,,,,1600,18,0.52,0.02,58900000,Informational,"Image Pack, Site Links, Video, Adwords Bottom, Related Searches, AI Overview","0.16,0.01,0.02,0.10,0.10,0.29,0.01,0.03,0.02,0.01,0.01,0.07",20,,
us,time turnaround,,,,,,1600,40,0.00,0.00,158000000,Informational,"Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Site Links, Video, Featured Snippet","0.01,0.02,0.00,0.00,1.00,0.36,0.54,0.00,0.13,0.24,0.36,0.43",20,,
us,ubm,,,,,,1600,37,0.00,0.00,4350000,"Informational, Navigational","Site Links, Video, People Also Ask, Related Searches","0.66,0.79,0.66,0.79,0.66,0.66,0.66,0.79,0.79,0.66,0.79,0.66",20,,
us,unique identifier,,,,,,1600,33,0.00,0.00,2020000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, AI Overview","0.34,0.55,0.44,0.44,0.65,0.20,0.65,0.82,0.55,0.82,0.55,0.55",20,,
us,vibration monitoring,,,,,,1600,22,9.95,0.48,111000000,"Informational, Commercial","Site Links, Video, People Also Ask, Related Searches, AI Overview","0.22,0.29,0.22,0.36,0.29,0.29,0.36,0.29,1.00,0.36,0.36,0.43",20,,
us,what does mro stand for,,,,,,1600,20,0.00,0.00,10300000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.68,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.68,0.84,0.52",20,,
us,what is a gant chart,,,,,,1600,60,1.47,0.19,16500000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Instant Answer, Site Links, Video, Image","0.29,0.36,0.22,0.36,0.29,0.43,0.29,0.29,0.36,0.43,0.43,0.43",20,,
us,what is a requisition,,,,,,1600,35,0.00,0.00,14000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.41,0.79,0.54,0.79,0.79,0.36,1.00,0.79,0.79,0.66,0.66,0.66",20,,
us,what is an apprentice,,,,,,1600,49,0.00,0.00,153000000,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview, Site Links","0.65,0.65,0.29,0.22,0.29,0.22,0.20,0.22,0.43,0.43,0.29,0.43",20,,
us,what is jit,,,,,,1600,52,0.00,0.00,40300000,Informational,"Video, Video Carousel, Related Searches, AI Overview, Site Links","0.54,0.29,0.43,0.43,0.36,0.36,0.29,0.36,0.54,0.54,0.29,0.36",20,,
us,what is provisioning,,,,,,1600,36,0.00,0.00,272000000,Informational,"Related Searches, AI Overview, Instant Answer, Site Links, Video, People Also Ask","0.68,0.84,0.52,0.68,1.00,1.00,0.68,0.68,0.68,1.00,0.84,0.84",20,,
us,work order management software,,,,,,1300,26,44.94,0.06,1170000000,Informational,"Site Links, Video, Adwords Bottom, Related Searches, AI Overview","0.30,0.34,0.30,0.44,0.34,0.44,0.55,0.82,0.65,0.55,0.82,1.00",20,,
us,action plan definition,,,,,,1300,52,0.00,0.00,691000000,Informational,"People Also Ask, Related Searches, Knowledge Panel, Site Links, Video","0.20,0.36,0.27,0.27,0.27,0.24,0.20,0.20,0.66,0.80,0.52,0.27",20,,
us,action plans,,,,,,1300,57,3.36,0.08,1500000000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.20,0.29,0.29,0.29,0.29,0.43,0.20,0.22,0.29,0.43,0.22,0.20",20,,
us,apm software,,,,,,1300,53,9.72,0.06,35800000,Informational,"Adwords Middle, AI Overview, Site Links, Video, Adwords Bottom, People Also Ask, Related Searches","0.36,0.41,0.30,0.54,0.54,0.54,0.79,1.00,0.66,0.66,0.79,0.54",20,,
us,asset asset,,,,,,1300,69,4.04,0.01,587000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Things To Know, Instant Answer, Site Links","0.01,0.02,0.02,1.00,0.54,0.03,0.08,0.00,0.03,0.02,0.02,0.03",20,,
us,asset health,,,,,,1300,20,0.00,0.00,537000000,"Informational, Transactional","Related Searches, Knowledge Panel, Image Pack, Site Links, Video","0.24,0.79,0.79,0.54,0.54,0.54,0.79,0.66,0.41,0.41,0.41,0.41",20,,
us,augmentation definition,,,,,,1300,42,0.00,0.00,99800000,Informational,"Knowledge Panel, Video, Related Searches","0.52,0.36,0.20,0.36,0.66,0.20,0.00,0.27,0.44,0.36,0.80,0.27",70,,
us,automation technician,,,,,,1300,15,3.37,0.07,94600000,Informational,"Related Searches, Things To Know, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.68,0.46,0.68,0.68,0.68,0.84,0.84,0.84,0.68,0.84,1.00,0.68",20,,
us,backlog definition,,,,,,1300,50,0.86,0.00,28300000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.27,0.36,0.36,0.44,0.36,0.36,0.27,0.27,0.27,0.44,0.36,0.27",70,,
us,bill of material,,,,,,1300,43,8.44,0.07,797000000,Informational,"AI Overview, Knowledge Panel, Site Links, Video","0.52,0.36,0.36,0.36,0.24,0.36,0.27,0.27,0.24,0.36,0.27,0.44",20,,
us,building condition audit,,,,,,1300,12,0.00,0.00,143000000,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",90,,
us,calibrated meaning,,,,,,1300,47,0.77,0.00,178000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches","0.13,0.55,0.24,0.65,0.34,0.55,0.34,0.24,0.44,0.65,1.00,0.65",20,,
us,calibrations,,,,,,1300,62,6.46,0.03,0,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview, Instant Answer, Knowledge Panel, Local Pack","0.43,0.36,0.16,0.16,0.36,0.22,0.29,0.29,0.36,0.29,0.36,0.36",20,,
us,call outs,,,,,,1300,52,0.00,0.00,5350000000,Informational,"Video, Related Searches, Knowledge Panel, Image Pack","0.24,0.35,0.24,0.24,0.24,0.29,0.24,0.18,0.24,0.29,0.35,0.24",70,,
us,callout meaning,,,,,,1300,36,0.00,0.00,49600000,Informational,"People Also Ask, Related Searches, Short Videos, Knowledge Panel, Site Links, Video","0.24,0.65,0.30,0.30,0.44,0.65,1.00,0.24,0.34,0.34,0.44,0.44",20,,
us,callouts,,,,,,1300,54,0.00,0.00,12700000,Informational,"Video Carousel, Related Searches, Instant Answer, Knowledge Panel, Video","0.19,0.13,0.13,0.13,0.19,0.28,0.19,0.13,0.10,0.24,0.36,0.24",20,,
us,capital definition business,,,,,,1300,38,0.15,0.00,403000000,Informational,"Site Links, Video, Related Searches, AI Overview","0.41,0.41,0.41,0.41,0.66,0.54,0.30,0.30,0.66,1.00,0.79,0.79",20,,
us,capital expenditures definition,,,,,,1300,44,0.04,0.01,38400000,Informational,"Instant Answer, Site Links, Video, Related Searches, Short Videos, AI Overview","0.30,0.82,0.44,0.34,0.55,0.55,0.20,0.44,0.34,0.34,0.55,0.55",20,,
us,capital meaning in business,,,,,,1300,31,12.34,0.00,860000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.41,0.54,0.54,0.41,0.66,0.54,0.24,0.30,0.66,1.00,0.66,0.54",20,,
us,cmms maintenance,,,,,,1300,42,13.26,0.58,14300000,Informational,"Video Carousel, Related Searches, Adwords Middle, AI Overview, Knowledge Panel, Site Links, Video, Adwords Top","0.81,0.81,0.81,0.81,1.00,0.81,0.81,1.00,0.81,1.00,1.00,0.81",20,,
us,cmms program,,,,,,1300,41,20.99,0.26,2810000,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview","0.24,0.24,0.30,0.54,0.54,0.66,1.00,0.54,0.54,0.54,0.41,0.54",20,,
us,compliance def,,,,,,1300,50,0.00,0.00,98600000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.10,0.03,0.19,0.28,0.19,0.24,0.15,0.36,0.54,0.10,0.15,0.24",70,,
us,configure definition,,,,,,1300,40,0.00,0.00,114000000,Informational,"Knowledge Panel, Video, Related Searches, Short Videos","0.13,0.29,0.54,0.13,0.54,0.22,0.00,0.43,0.36,0.29,0.54,0.22",70,,
us,cost effective definition,,,,,,1300,52,0.00,0.00,559000000,Informational,"Related Searches, Knowledge Panel, Site Links, Video","0.13,0.53,0.16,0.44,0.18,0.16,0.24,0.13,0.13,0.29,0.44,0.35",20,,
us,days sales in inventory formula,,,,,,1300,25,0.94,0.01,23700000,Informational,"Image Pack, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.44,0.30,0.65,0.65,0.34,0.30,0.24,0.24,0.16,0.34,0.82,0.34",20,,
us,defect define,,,,,,1300,51,0.00,0.00,142000000,Informational,"Related Searches, Short Videos, Knowledge Panel, Video, Video Carousel","0.10,0.16,0.29,0.01,0.36,0.01,0.02,0.03,0.02,0.02,0.02,0.02",70,,
us,define backlog,,,,,,1300,45,0.86,0.00,12400000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.81,0.81,1.00,0.62,1.00,0.81,0.62,0.62,0.45,0.81,0.81,0.62",70,,
us,define capital expenditure,,,,,,1300,48,0.31,0.01,62600000,Informational,"Instant Answer, Site Links, Video, Related Searches, Short Videos, AI Overview","0.12,0.07,0.05,0.10,0.16,0.44,0.08,0.16,0.16,0.19,0.16,0.03",20,,
us,define troubleshooting,,,,,,1300,60,0.96,0.01,138000000,"Informational, Transactional","Video, Video Carousel, Related Searches, Short Videos, Discussions And Forums, Knowledge Panel, Site Links","0.66,0.41,0.54,0.54,0.66,0.41,0.66,0.20,0.54,0.79,0.54,0.54",20,,
us,definition downtime,,,,,,1300,51,0.00,0.00,11300000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches","0.13,0.07,0.02,0.82,1.00,0.82,0.82,0.01,0.30,0.65,0.65,0.82",70,,
us,definition fail safe,,,,,,1300,41,0.00,0.00,90700000,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.84,1.00,1.00,1.00,1.00,0.84,1.00,0.03,0.37,0.84,0.05,0.07",20,,
us,definition for action plan,,,,,,1300,42,0.00,0.00,691000000,Informational,"Related Searches, Knowledge Panel, Site Links, Video","0.36,0.66,0.54,0.54,0.66,0.41,0.24,0.07,0.36,1.00,0.54,0.41",20,,
us,definition for calibrate,,,,,,1300,43,1.55,0.00,9780000,Informational,"Knowledge Panel, Video, Related Searches, Short Videos","0.19,0.03,0.01,0.01,1.00,0.36,0.43,0.00,0.05,0.00,0.00,0.00",70,,
us,definition of calibrate,,,,,,1000,44,1.63,0.00,22600000,Informational,"Related Searches, Short Videos, Knowledge Panel, Site Links, Video","0.13,0.20,0.41,0.41,0.54,0.54,0.54,0.41,0.66,1.00,0.79,0.36",20,,
us,definition of provisioned,,,,,,1300,33,0.00,0.00,3490000,Informational,"Knowledge Panel, Video, Related Searches","0.01,0.02,0.01,1.00,0.19,0.03,0.00,0.00,0.04,0.01,0.01,0.66",70,,
us,deming wheel,,,,,,1300,31,0.38,0.02,1060000,Informational,"AI Overview, Video, Image, Related Searches","0.36,0.20,0.52,1.00,0.52,0.36,0.04,0.10,0.05,0.36,0.13,0.01",75,,
us,downtime definition,,,,,,1300,49,0.00,0.00,157000000,Informational,"Knowledge Panel, Video, Related Searches","0.24,0.65,0.65,0.82,0.55,0.55,0.55,0.34,0.20,0.44,0.55,0.30",70,,
us,economic order quantity,,,,,,1300,38,0.00,0.00,158000000,Informational,"Related Searches, Things To Know, AI Overview, Knowledge Panel, Site Links, Video, People Also Ask","0.55,0.34,0.44,0.55,0.55,0.65,0.55,0.44,0.34,0.34,0.44,0.44",20,,
us,eoq equation,,,,,,1300,0,0.63,0.01,592000,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.65,0.20,0.55,0.44,0.82,0.44,0.30,0.24,0.16,0.30,0.30,0.44",,,
us,esg scores,,,,,,1300,53,2.69,0.12,26600000,Informational,"Site Links, Video, Adwords Bottom, Related Searches, AI Overview","0.07,0.08,0.05,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.04",20,,
us,expert systems,,,,,,1300,73,0.00,0.00,1040000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Knowledge Panel","0.84,0.52,0.46,0.68,0.68,0.52,0.52,0.68,0.68,0.52,0.84,0.52",20,,
us,fail safe meaning,,,,,,1300,39,0.00,0.00,590000000,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Knowledge Panel","0.29,0.43,0.36,0.29,0.29,0.29,0.22,0.20,0.22,0.22,0.36,0.36",20,,
us,fail safing meaning,,,,,,1300,35,0.00,0.00,337000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.41,0.07,0.79,0.66,0.66,0.54,0.79,0.04,0.30,0.66,0.54,1.00",20,,
us,failure mode and effects analysis fmea,,,,,,1300,37,1.43,0.05,1940000,Informational,"Image Pack, Site Links, Video, Adwords Bottom, Related Searches, AI Overview","0.43,0.43,0.03,0.13,0.20,0.13,0.16,0.43,0.65,0.29,0.54,0.43",20,,
us,fixed asset accounting,,,,,,1000,41,10.03,0.12,109000000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Image Pack, Site Links, Video, Adwords Bottom","0.46,0.52,0.52,0.52,0.52,0.68,0.52,0.84,0.68,0.68,0.84,1.00",20,,
us,fmeca,,,,,,1300,25,1.68,0.01,326000,Informational,"Video Carousel, Related Searches, AI Overview, Knowledge Panel, Video","0.52,0.68,0.68,0.68,0.68,0.68,0.52,0.68,0.68,0.68,0.52,0.68",70,,
us,gantt chart definition,,,,,,1000,73,0.14,0.01,3990000,Informational,"Instant Answer, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.41,0.41,0.41,0.54,0.54,0.54,0.41,0.41,0.36,0.54,0.54,0.54",20,,
us,gantt chart meaning,,,,,,1000,70,1.50,0.03,16500000,Informational,"Image, Related Searches, Short Videos, Knowledge Panel, Image Pack, Site Links, Video","0.24,0.41,0.41,0.41,0.41,0.54,0.41,0.41,0.54,0.54,1.00,0.79",20,,
us,geographic information system definition,,,,,,1300,40,0.00,0.00,199000000,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches","0.36,0.15,0.07,0.28,0.08,0.24,0.05,0.05,0.28,0.24,0.03,0.05",20,,
us,induction machine,,,,,,1300,30,0.74,0.26,199000000,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel","0.66,0.16,0.27,0.44,0.20,0.20,0.44,0.24,0.66,0.20,0.36,0.36",20,,
us,industrial ai,,,,,,1000,58,5.97,0.18,1230000000,Informational,"Related Searches, AI Overview, Site Links, Video","0.31,0.37,0.68,0.52,0.52,1.00,0.68,0.46,0.52,0.68,0.84,0.84",20,,
us,industrial sensors,,,,,,1000,27,4.78,0.15,125000000,Commercial,"People Also Ask, Popular Products, Related Searches, Local Pack, Image Pack, Site Links, Video, Image, Video Carousel","0.05,0.46,0.31,0.46,0.52,0.46,0.52,0.84,0.84,0.84,0.84,1.00",20,,
us,inspection meaning,,,,,,1300,50,0.00,0.00,512000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.54,0.66,0.36,0.41,0.54,0.41,0.30,0.79,0.79,0.36,0.66,0.30",20,,
us,jit management,,,,,,1300,39,0.80,0.22,96900000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.03,0.03,0.10,0.12,0.10,0.23,0.02,0.07,0.35,0.02,0.07,0.10",20,,
us,kitting meaning,,,,,,1300,24,0.00,0.00,1370000,Informational,"Related Searches, Knowledge Panel, Site Links, Video, People Also Ask","0.55,0.62,0.62,0.81,0.81,0.81,0.81,1.00,0.81,1.00,1.00,1.00",20,,
us,kubota logo,,,,,,1300,24,0.00,0.19,29400000,Informational,"Image Pack, Image, Related Searches","0.55,0.62,0.81,1.00,0.81,0.81,0.62,1.00,0.62,0.55,0.62,0.81",75,,
us,leadtime,,,,,,1600,40,4.71,0.01,1460000,Informational,"See Results About, AI Overview, Video, Image, Related Searches","0.15,0.15,0.10,0.10,0.13,0.10,0.10,0.10,0.10,0.13,0.08,0.08",60,,
us,lean & six sigma,,,,,,1300,64,2.00,0.47,42700000,Informational,"AI Overview, Image Pack, Site Links, Video, Related Searches","0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,lean manufacturing definition,,,,,,1300,50,0.51,0.06,23700000,Informational,"Related Searches, AI Overview, Site Links, Video","0.41,0.54,0.41,0.54,0.54,0.54,0.36,0.41,0.54,0.54,0.54,0.36",20,,
us,lubricantes,,,,,,1300,28,0.38,0.95,52800000,Commercial,"Related Searches, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products","0.43,0.29,0.16,0.36,0.29,0.13,0.29,0.13,0.20,0.36,0.22,0.29",20,,
us,maintenance repair and overhaul,,,,,,1300,23,5.26,0.02,25600000,Informational,"Related Searches, Knowledge Panel, Site Links, Video, Video Carousel","0.16,0.03,0.01,0.05,0.19,0.05,0.04,0.05,0.04,0.03,0.04,0.05",20,,
us,maintnence,,,,,,1300,65,4.57,0.01,1620000000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Instant Answer, Knowledge Panel, Video","1.00,0.29,0.36,0.13,0.20,0.29,0.16,0.10,0.43,0.29,0.22,0.10",20,,
us,maitenence,,,,,,1300,70,4.57,0.01,1570000000,Informational,"Related Searches, Things To Know, AI Overview, Instant Answer, Knowledge Panel, Video, People Also Ask","0.55,1.00,0.34,0.30,0.55,0.30,0.55,0.44,0.34,0.44,0.44,0.30",20,,
us,manufacturing execution systems,,,,,,1300,37,15.10,0.36,97900000,Informational,"Video Carousel, Related Searches, AI Overview, Site Links, Video, Adwords Bottom","0.16,0.54,0.36,0.54,1.00,0.54,0.36,0.54,0.36,0.36,0.79,0.41",20,,
us,material management,,,,,,1300,32,4.89,0.06,1410000000,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.44,0.44,0.34,0.55,0.55,0.55,0.44,0.34,0.44,0.55,0.34,0.34",75,,
us,mean time between failures,,,,,,1600,37,0.61,0.00,152000000,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.35,0.44,0.24,0.18,0.35,0.35,0.29,0.35,0.08,0.18,0.08,0.13",20,,
us,mttr meaning,,,,,,1300,39,0.19,0.01,1780000,Informational,"Knowledge Panel, Site Links, Video, Featured Snippet, People Also Ask, Related Searches","0.41,0.54,0.41,0.54,0.66,0.66,0.66,0.54,0.54,1.00,0.79,0.66",20,,
